TITLE     = "JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump D"
VARIABLES = "x/Ls"
"y/Ls"
"u/Utip"
"v/Utip"
"uu/Utip2"
"vv/Utip2"
"blade"
ZONE T="data phase01"
 I=257, J=61, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -1.0042E-002 -9.2793E-002 3.9614E-001 2.5634E-001 5.8479E-004 1.1805E-003 0.0000E+000
 -6.2580E-003 -9.2793E-002 4.0086E-001 2.4858E-001 5.4892E-004 9.3907E-004 0.0000E+000
 -2.4750E-003 -9.2793E-002 4.0480E-001 2.4397E-001 5.2555E-004 8.7054E-004 0.0000E+000
 1.3080E-003 -9.2793E-002 4.0803E-001 2.4176E-001 5.0770E-004 9.5502E-004 0.0000E+000
 5.0910E-003 -9.2793E-002 4.0891E-001 2.3713E-001 5.0923E-004 1.0395E-003 0.0000E+000
 8.8740E-003 -9.2793E-002 4.0933E-001 2.3104E-001 4.5483E-004 1.0226E-003 0.0000E+000
 1.2658E-002 -9.2793E-002 4.1089E-001 2.2822E-001 4.3398E-004 1.0082E-003 0.0000E+000
 1.6441E-002 -9.2793E-002 4.1159E-001 2.2692E-001 4.1959E-004 1.0336E-003 0.0000E+000
 2.0224E-002 -9.2793E-002 4.1284E-001 2.2250E-001 4.6631E-004 9.9263E-004 0.0000E+000
 2.4007E-002 -9.2793E-002 4.1604E-001 2.1802E-001 4.9857E-004 9.3093E-004 0.0000E+000
 2.7790E-002 -9.2793E-002 4.1933E-001 2.1486E-001 4.7423E-004 8.5627E-004 0.0000E+000
 3.1574E-002 -9.2793E-002 4.2198E-001 2.1351E-001 4.6563E-004 9.4786E-004 0.0000E+000
 3.5357E-002 -9.2793E-002 4.2503E-001 2.1148E-001 4.3426E-004 9.1953E-004 0.0000E+000
 3.9140E-002 -9.2793E-002 4.2721E-001 2.0703E-001 4.5409E-004 7.8617E-004 0.0000E+000
 4.2923E-002 -9.2793E-002 4.3013E-001 2.0246E-001 4.6459E-004 7.9677E-004 0.0000E+000
 4.6706E-002 -9.2793E-002 4.3233E-001 1.9797E-001 4.9328E-004 7.4825E-004 0.0000E+000
 5.0490E-002 -9.2793E-002 4.3446E-001 1.9469E-001 5.3478E-004 7.0889E-004 0.0000E+000
